Stoichiometric SiO2 box at 2.2g/mL

8268 atoms
2 atom types
0 50 xlo xhi
0 50 ylo yhi
0 50 zlo zhi

Masses

1	28.0855
2	15.9994

Atoms

420	0	2	-0.43	74.7267	60.3411	28.0078
421	0	1	0.86	53.2762	61.5612	46.8596
422	0	2	-0.43	52.2762	60.5612	45.8596
423	0	2	-0.43	54.2762	62.5612	45.8596
424	0	1	0.86	68.1459	26.4675	29.5992
425	0	2	-0.43	67.1459	25.4675	28.5992
426	0	2	-0.43	69.1459	27.4675	28.5992
427	0	1	0.86	25.005	31.941	68.3824
428	0	2	-0.43	24.005	30.941	67.3824
429	0	2	-0.43	26.005	32.941	67.3824
430	0	1	0.86	54.7116	31.0775	39.1953
431	0	2	-0.43	53.7116	30.0775	38.1953
432	0	2	-0.43	55.7116	32.0775	38.1953
433	0	1	0.86	54.0424	33.0014	54.8296
434	0	2	-0.43	53.0424	32.0014	53.8296
435	0	2	-0.43	55.0424	34.0014	53.8296
436	0	1	0.86	62.9103	36.0811	71.0185
437	0	2	-0.43	61.9103	35.0811	70.0185
438	0	2	-0.43	63.9103	37.0811	70.0185
439	0	1	0.86	25.005	25.1845	29.2714
440	0	2	-0.43	24.005	24.1845	28.2714
441	0	2	-0.43	26.005	26.1845	28.2714
442	0	1	0.86	25.005	25.3155	40.4203
443	0	2	-0.43	24.005	24.3155	39.4203
444	0	2	-0.43	26.005	26.3155	39.4203
445	0	1	0.86	45.3479	29.669	47.289
446	0	2	-0.43	44.3479	28.669	46.289
447	0	2	-0.43	46.3479	30.669	46.289
448	0	1	0.86	25.005	52.2159	53.6943
449	0	2	-0.43	24.005	51.2159	52.6943
450	0	2	-0.43	26.005	53.2159	52.6943
451	0	1	0.86	67.4366	70.9742	48.3869
452	0	2	-0.43	66.4366	69.9742	47.3869
453	0	2	-0.43	68.4366	71.9742	47.3869
454	0	1	0.86	54.4743	45.462	66.3082
455	0	2	-0.43	53.4743	44.462	65.3082
456	0	2	-0.43	55.4743	46.462	65.3082
457	0	1	0.86	25.005	48.0217	58.0567
458	0	2	-0.43	24.005	47.0217	57.0567
459	0	2	-0.43	26.005	49.0217	57.0567
460	0	1	0.86	41.045	68.2536	61.1744
461	0	2	-0.43	40.045	67.2536	60.1744
462	0	2	-0.43	42.045	69.2536	60.1744
463	0	1	0.86	34.9433	48.8144	35.171
464	0	2	-0.43	33.9433	47.8144	34.171
465	0	2	-0.43	35.9433	49.8144	34.171
466	0	1	0.86	25.005	62.2417	70.3234
467	0	2	-0.43	24.005	61.2417	69.3234
468	0	2	-0.43	26.005	63.2417	69.3234
469	0	1	0.86	25.005	51.508	30.8421
470	0	2	-0.43	24.005	50.508	29.8421
471	0	2	-0.43	26.005	52.508	29.8421
472	0	1	0.86	59.1927	38.892	56.8926
473	0	2	-0.43	58.1927	37.892	55.8926
474	0	2	-0.43	60.1927	39.892	55.8926
475	0	1	0.86	25.005	52.8978	46.9219
476	0	2	-0.43	24.005	51.8978	45.9219
477	0	2	-0.43	26.005	53.8978	45.9219
478	0	1	0.86	25.005	40.4806	68.3917
479	0	2	-0.43	24.005	39.4806	67.3917
480	0	2	-0.43	26.005	41.4806	67.3917
481	0	1	0.86	30.8528	71.1064	47.1606
482	0	2	-0.43	29.8528	70.1064	46.1606
483	0	2	-0.43	31.8528	72.1064	46.1606
484	0	1	0.86	25.005	34.5207	32.2933
485	0	2	-0.43	24.005	33.5207	31.2933
486	0	2	-0.43	26.005	35.5207	31.2933
487	0	1	0.86	30.3316	55.0139	27.764
488	0	2	-0.43	29.3316	54.0139	26.764
489	0	2	-0.43	31.3316	56.0139	26.764
490	0	1	0.86	66.7161	61.9117	63.9726
491	0	2	-0.43	65.7161	60.9117	62.9726
492	0	2	-0.43	67.7161	62.9117	62.9726
493	0	1	0.86	36.0574	37.4415	44.4454
494	0	2	-0.43	35.0574	36.4415	43.4454
495	0	2	-0.43	37.0574	38.4415	43.4454
496	0	1	0.86	31.071	72.8767	38.2004
497	0	2	-0.43	30.071	71.8767	37.2004
498	0	2	-0.43	32.071	73.8767	37.2004
499	0	1	0.86	32.4796	57.8281	29.7301
500	0	2	-0.43	31.4796	56.8281	28.7301
501	0	2	-0.43	33.4796	58.8281	28.7301
502	0	1	0.86	25.005	63.1559	46.6425
503	0	2	-0.43	24.005	62.1559	45.6425
504	0	2	-0.43	26.005	64.1559	45.6425
505	0	1	0.86	49.1586	73.8378	40.9824
506	0	2	-0.43	48.1586	72.8378	39.9824
507	0	2	-0.43	50.1586	74.8378	39.9824
508	0	1	0.86	59.4744	51.9672	43.5794
509	0	2	-0.43	58.4744	50.9672	42.5794
510	0	2	-0.43	60.4744	52.9672	42.5794
511	0	1	0.86	25.005	25.238	51.26
512	0	2	-0.43	24.005	24.238	50.26
513	0	2	-0.43	26.005	26.238	50.26
514	0	1	0.86	49.2443	32.2203	34.9991
515	0	2	-0.43	48.2443	31.2203	33.9991
516	0	2	-0.43	50.2443	33.2203	33.9991
517	0	1	0.86	65.0324	71.7717	68.0372
518	0	2	-0.43	64.0324	70.7717	67.0372
519	0	2	-0.43	66.0324	72.7717	67.0372
520	0	1	0.86	59.431	53.84	39.9657
521	0	2	-0.43	58.431	52.84	38.9657
522	0	2	-0.43	60.431	54.84	38.9657
523	0	1	0.86	25.005	62.6286	52.8701
524	0	2	-0.43	24.005	61.6286	51.8701
525	0	2	-0.43	26.005	63.6286	51.8701
526	0	1	0.86	32.5283	63.409	52.4355
527	0	2	-0.43	31.5283	62.409	51.4355
528	0	2	-0.43	33.5283	64.409	51.4355
529	0	1	0.86	43.1366	48.9202	69.6284
530	0	2	-0.43	42.1366	47.9202	68.6284
531	0	2	-0.43	44.1366	49.9202	68.6284
532	0	1	0.86	61.3243	26.5306	62.2042
533	0	2	-0.43	60.3243	25.5306	61.2042
534	0	2	-0.43	62.3243	27.5306	61.2042
535	0	1	0.86	25.005	33.9124	46.9222
536	0	2	-0.43	24.005	32.9124	45.9222
537	0	2	-0.43	26.005	34.9124	45.9222
538	0	1	0.86	25.005	52.2718	49.4377
539	0	2	-0.43	24.005	51.2718	48.4377
540	0	2	-0.43	26.005	53.2718	48.4377
541	0	1	0.86	25.005	70.8514	37.4904
542	0	2	-0.43	24.005	69.8514	36.4904
543	0	2	-0.43	26.005	71.8514	36.4904
544	0	1	0.86	25.005	55.5169	60.0097
545	0	2	-0.43	24.005	54.5169	59.0097
546	0	2	-0.43	26.005	56.5169	59.0097
547	0	1	0.86	25.005	60.2464	37.1359
548	0	2	-0.43	24.005	59.2464	36.1359
549	0	2	-0.43	26.005	61.2464	36.1359
